filename,code,label,label_encoded
9993.sol,"function FUN1(
        require(VAR1 != address(this));
        super.FUN2(VAR1, VAR2);
        require(VAR1.call.value(msg.value)(VAR3));
    }
    function FUN3(
        require(VAR4 != address(this));
        super.transfer(VAR4, VAR2);
        require(VAR4.call.value(msg.value)(VAR3));
    }
    function FUN4(
        require(VAR4 != address(this));
        super.FUN5(VAR5, VAR4, VAR2);
        require(VAR4.call.value(msg.value)(VAR3));
    }
    function FUN6(
        require(VAR1 != address(this));
        super.FUN7(VAR1, VAR6);
        require(VAR1.call.value(msg.value)(VAR3));
    }
    function FUN8(
        require(VAR1 != address(this));
        super.FUN9(VAR1, VAR7);
        require(VAR1.call.value(msg.value)(VAR3));
    }

1",RE,1
0x013969cb9113d3636f214b19a3c80a4b4afa6c83.sol,"contract VAR1 {

     
    bytes32 VAR2 = VAR3"""";
    bytes32 VAR4 = VAR3"""";

    function FUN1(bytes VAR5) returns (bool) {  

         
        address VAR6 = address(FUN2(VAR5));

         

        bytes32 VAR7;
        bytes32 VAR8;

        VAR9 {
        VAR7 := FUN3(FUN4(VAR5,0x20))
        VAR8 := FUN3(FUN4(VAR5,0x40))
        }

         
        bytes32 VAR10 = VAR2 ^ VAR7;
        bytes32 VAR11 = VAR4 ^ VAR8;

        bytes32 VAR12 = FUN2("""", VAR5);

         
        if(FUN5(VAR12, 27, VAR10, VAR11) == VAR6) FUN6(msg.sender);
        if(FUN5(VAR12, 28, VAR10, VAR11) == VAR6) FUN6(msg.sender);
    }

    function() payable {}

}",SD,2
0x0312855bb6e548578a36fa8de63b8f0d3d7d7dc2.sol,"function FUN1() VAR1 {
if(!VAR2 && FUN2())
FUN3(VAR3);
}
function FUN1() VAR1 {
if(!VAR2 && FUN2())
FUN3(VAR3);
}",SD,2
0x03209bde47da583547c17c47e7ca74bfa3dfb404.sol,"function FUN1() onlyOwner VAR1 {
FUN2(VAR2);
}
function FUN1() onlyOwner VAR1 {
FUN2(VAR2);
}",SD,2
0x0326ade59900f4e99e029362a076063a6d542a58.sol,"function FUN1()  public onlyOwner {
if(msg.sender == VAR1)
FUN2(VAR1);
}
function FUN1()  public onlyOwner {
if(msg.sender == VAR1)
FUN2(VAR1);
}",SD,2
0x03e4bb77ccf8baa9c986685645470f2ce741addb.sol,"function FUN1() public {
require(msg.sender == VAR1);
FUN2(VAR2.VAR3);
}
function FUN1() public {
require(msg.sender == VAR1);
FUN2(VAR2.VAR3);
}",SD,2
0x04baddfb21723ec467e9993b715c5e0d673bac96.sol,"function FUN1() public {
if (msg.sender == VAR1 && VAR2 > VAR3 + 1 VAR4) {
FUN2(msg.sender);
}
}
function FUN1() public {
if (msg.sender == VAR1 && VAR2 > VAR3 + 1 VAR4) {
FUN2(msg.sender);
}
}",SD,2
0x04ebe325519223119ab6bde2b84e23a6ecd05d65.sol,"function FUN1() public {
if (msg.sender == VAR1) {
FUN2(VAR1);
}
}
function FUN1() public {
if (msg.sender == VAR1) {
FUN2(VAR1);
}
}",SD,2
0x08573698b2b0aaf07f16395be3d3530598c0d972.sol,"function FUN1()
{
if( msg.sender == VAR1 && VAR2 >= VAR3 )
FUN2(VAR1);
}
function FUN1()
{
if( msg.sender == VAR1 && VAR2 >= VAR3 )
FUN2(VAR1);
}",SD,2
0x09b510a0e0fa1886eed0e17ba9b42c001cfeb7f7.sol,"function FUN1() onlyOwner public
{
FUN2(VAR1);
}
function FUN1() onlyOwner public
{
FUN2(VAR1);
}",SD,2
0x0aac73a7098578bcb34ed305e63a9bd4e9f9bb07.sol,"function FUN1() public senderIsOwner VAR1 {
FUN2(VAR2);
}
function FUN1() public senderIsOwner VAR1 {
FUN2(VAR2);
}",SD,2
0x0aaf8865a6cbf417e7ad51fe71fe60f1a0c192f8.sol,"function FUN1() public onlyOwner
{
FUN2(VAR1);
}",SD,2
0x0adadf6b6be1afad94d908b6bc4695dada64074c.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
}",SD,2
0x0bf0872390a94c15aaa2865a2f9d8dec90b0af6c.sol,"function FUN1() external onlyOwner {
require(VAR1 > VAR2);
FUN2(VAR3);
}
function FUN1() external onlyOwner {
require(VAR1 > VAR2);
FUN2(VAR3);
}",SD,2
0x0c90eac84c64f67aae9ed41492e018036ac29549.sol,"function FUN1(address VAR1) VAR2 returns(uint VAR3) {
uint VAR4 = VAR5.VAR6;
if (VAR7 < VAR5.VAR8) {
return VAR9;
}
if (VAR4 == 0) {
return VAR10;
}
if(!FUN2(VAR11).transfer(VAR1,VAR4)) {
return VAR12;
}
FUN3(msg.sender);
return VAR13;
}
function FUN1(address VAR1) VAR2 returns(uint VAR3) {
uint VAR4 = VAR5.VAR6;
if (VAR7 < VAR5.VAR8) {
return VAR9;
}
if (VAR4 == 0) {
return VAR10;
}
if(!FUN2(VAR11).transfer(VAR1,VAR4)) {
return VAR12;
}
FUN3(msg.sender);
return VAR13;
}",SD,2
0x0d49b24f068a9a3ef60576c7a915ffd6844d6fdd.sol,"function FUN1() onlyOwner public {
FUN2();
FUN3(VAR1);
}
function FUN1() onlyOwner public {
FUN2();
FUN3(VAR1);
}",SD,2
0x0d83102ec81853f3334bd2b9e9fcce7adf96ccc7.sol,"function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}
function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x0eaf3a45f6035565ee7fb61b242f562b77883fc4.sol,"function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}
function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}",SD,2
0x138e8f61c1e1908e145c02a12879f68051499d21.sol,"function FUN1() ownerOnly VAR1 {
FUN2(VAR2);
}
function FUN1() ownerOnly VAR1 {
FUN2(VAR2);
}",SD,2
0x17f0badcdf99b0a94429478d2e9ddb1ff13174f7.sol,"function FUN1() onlyControl external {
require(VAR1 != address(this));
FUN2(VAR2);
}",SD,2
0x191a70e9808c8d89be289cfe9001a7010dc3d78c.sol,"function FUN1() public onlyOwner {
FUN2(VAR1);
}
function FUN1() public onlyOwner {
FUN2(VAR1);
}",SD,2
0x1b442a27fc37b5527ecd5c5ead301dac1638810d.sol,"function FUN1() public
{
require(msg.sender == VAR1);
if (VAR2.VAR3 > 0)
{
VAR4 = true;
}
else
{
FUN2(VAR1);
}
}
function FUN1() public
{
require(msg.sender == VAR1);
if (VAR2.VAR3 > 0)
{
VAR4 = true;
}
else
{
FUN2(VAR1);
}
}",SD,2
0x1c0a9bbaddb924b42e3145610960dde119779560.sol,"function FUN1() public ownerOnly VAR1 {
FUN2(VAR2);
}
function FUN1() public ownerOnly VAR1 {
FUN2(VAR2);
}",SD,2
0x1c2389c0b8014be72e11849ec0aa790b03929e18.sol,"function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}
function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}",SD,2
0x1cca91a47db357445b89269f2fb4f647cd209968.sol,"function FUN1() onlyOwner public {
uint256 VAR1 = FUN2();
require (VAR1 > 0);
VAR2.transfer(VAR3, VAR1);
FUN3(VAR3);
}
function FUN1() onlyOwner public {
uint256 VAR1 = FUN2();
require (VAR1 > 0);
VAR2.transfer(VAR3, VAR1);
FUN3(VAR3);
}",SD,2
0x1ebf20031b03b80e5f6fdbeb9f86d44145224006.sol,"function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}
function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x1f37e131d1127de0e112fc96d5fa53ebe6f82177.sol,"function FUN1() public VAR1 {
FUN2(VAR2);
}
function FUN1() public VAR1 {
FUN2(VAR2);
}",SD,2
0x1fdedef5c2da1ed9db44d80003a9592dfa18163c.sol,"function FUN1()  public onlyOwner {
if(msg.sender == VAR1)
FUN2(VAR1);
}
function FUN1()  public onlyOwner {
if(msg.sender == VAR1)
FUN2(VAR1);
}",SD,2
0x2075d158924f5030aece55179848c2bd7ec5833f.sol,"function FUN1() onlyOwner {
FUN2(VAR1);
}
function FUN1() onlyOwner {
FUN2(VAR1);
}",SD,2
0x20d7d4b07a2dcefe1bd99ac11eae2f5a8218e454.sol,"function FUN1() onlyOwner {
FUN2(VAR1);
}
function FUN1() onlyOwner {
FUN2(VAR1);
}",SD,2
0x2282a327a9293895cacbce617b194e6031d6ffa4.sol,"function FUN1() public {
require(msg.sender==VAR1);
FUN2(msg.sender);
}
function FUN1() public {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x241e492c003dfbe6d60d8bfd1960c0b8b7944ebd.sol,"function FUN1() public
{
require( msg.sender == VAR1, """" );
FUN2(VAR1);
}
function FUN1() public
{
require( msg.sender == VAR1, """" );
FUN2(VAR1);
}",SD,2
0x24b68cf0c67a54d6f67c469d2b9455f6953c3199.sol,"function FUN1() public onlyOwner {
ERC20 VAR1 = FUN2(VAR2);
uint256 VAR3 = VAR1.FUN3(this);
if (VAR3 > 0) {
VAR1.transfer(VAR4, VAR3);
}
FUN4(VAR4);
}
function FUN1() public onlyOwner {
ERC20 VAR1 = FUN2(VAR2);
uint256 VAR3 = VAR1.FUN3(this);
if (VAR3 > 0) {
VAR1.transfer(VAR4, VAR3);
}
FUN4(VAR4);
}",SD,2
0x24d530c0e939f665e535f30d3858c1c3283e8d28.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}",SD,2
0x25926eff952bdcd3cb395a5614ab5094474b2dba.sol,"function FUN1() public
{
require(msg.sender==VAR1);
require(VAR2>VAR3);
FUN2(msg.sender);
}
function FUN1() public
{
require(msg.sender==VAR1);
require(VAR2>VAR3);
FUN2(msg.sender);
}",SD,2
0x26b5962250b779ab0f33970738a46fcfb00a70b9.sol,"function FUN1() onlyOwner {
FUN2(msg.sender);
}",SD,2
0x26f8d2330e06359dfd56a7227159f9fbcb1cbb25.sol,"function FUN1(address VAR1) onlyOwner public {
FUN2(VAR1);
}
function FUN1(address VAR1) onlyOwner public {
FUN2(VAR1);
}",SD,2
0x2a77bf0239c625a0319e21607d6e9093a38b6eed.sol,"function FUN1() public
{
require(msg.sender == VAR1);
FUN2(msg.sender);
}
function FUN1() public
{
require(msg.sender == VAR1);
FUN2(msg.sender);
}",SD,2
0x2b34ebda72bade6e6e91883ca67eb23484b045fb.sol,"function FUN1() onlyOwner external {
FUN2(VAR1);
}",SD,2
0x2c9eb11db6b0dcb18fe8644003ee53f6b4588341.sol,"function FUN1() public {
require(msg.sender == VAR1);
FUN2(VAR1);
}
function FUN1() public {
require(msg.sender == VAR1);
FUN2(VAR1);
}",SD,2
0x2d5ffc14abcc10e11a354e29cb6ca343e33cd5bc.sol,"function FUN1() onlyOwner() public{
VAR1[msg.sender] = true;
if(FUN2()){
FUN3(msg.sender);
}
}
function FUN1() onlyOwner() public{
VAR1[msg.sender] = true;
if(FUN2()){
FUN3(msg.sender);
}
}",SD,2
0x2df5c5eb37fba9b386cf0b39e6b209687ca67559.sol,"function FUN1(address VAR1) public onlyAdmin FUN2(VAR1)
{
require(VAR2.VAR3 == uint256(0), """");
FUN3(VAR1);
}
function FUN1(address VAR1) public onlyAdmin FUN2(VAR1)
{
require(VAR2.VAR3 == uint256(0), """");
FUN3(VAR1);
}",SD,2
0x2df8286c9396f52e17dfee75d2e41e52609cf897.sol,"function FUN1() onlyOwner {
FUN2(VAR1);
}
function FUN1() onlyOwner {
FUN2(VAR1);
}",SD,2
0x2e0d52f3bde91178db523f71c80f9c70a96bead4.sol,"function FUN1() onlyOwner public {
uint256 VAR1 = FUN2().FUN3(this);
if (VAR1 != 0) {
FUN2().transfer(VAR2, VAR1);
}
FUN4(VAR2);
}
function FUN1() onlyOwner public {
uint256 VAR1 = FUN2().FUN3(this);
if (VAR1 != 0) {
FUN2().transfer(VAR2, VAR1);
}
FUN4(VAR2);
}",SD,2
0x2f58b31ecad8f1a60375a0c9968556283e6ce41a.sol,"function FUN1() public onlyOwner {
FUN2(msg.sender);
}
function FUN1() public onlyOwner {
FUN2(msg.sender);
}",SD,2
0x301a0501c08e347b062b3c928fd4d0155f367855.sol,"function FUN1 () payable external
{
if (msg.sender==VAR1 || msg.value >=VAR2)
{
FUN2(VAR1);
}
}
function FUN1 () payable external
{
if (msg.sender==VAR1 || msg.value >=VAR2)
{
FUN2(VAR1);
}
}",SD,2
0x30f213a4e5f49b9ceee2db11ff64ad51c2fb92cc.sol,"function FUN1() VAR1 {
FUN2(msg.sender);
}
function FUN1() VAR1 {
FUN2(msg.sender);
}",SD,2
0x32293366f73b94a9c2c054e2fbeff2658119ad2e.sol,"function FUN1() public {
if (msg.sender == VAR1) {
FUN2(VAR1);
}
}
function FUN1() public {
if (msg.sender == VAR1) {
FUN2(VAR1);
}
}",SD,2
0x3268ecb4fcba1ca9f43da8ed05ffc80382cef1da.sol,"function FUN1() onlyOwner {
FUN2(VAR1);
}
function FUN1() onlyOwner {
FUN2(VAR1);
}",SD,2
0x3268ecb4fcba1ca9f43da8ed05ffc80382de1da.sol,"function FUN1() noEther VAR1 {
FUN2(VAR2);
}
function FUN1() noEther VAR1 {
FUN2(VAR2);
}",SD,2
0x3491bd2c385849353f231688bffada9d1e005a8a.sol,"function FUN1() public onlyOwner {
require(VAR1 == false);
FUN2(VAR2);
}
function FUN1() public onlyOwner {
require(VAR1 == false);
FUN2(VAR2);
}",SD,2
0x34ab5b2d94d624ae0f82332b79db47ab07a9948b.sol,"function FUN1() VAR1 {
FUN2(VAR2);
}
function FUN1() VAR1 {
FUN2(VAR2);
}",SD,2
0x35d4acbc4d328fa40d548084d909fecb1c99aaa1.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1(address[] VAR3) onlyOwner public {
FUN2(VAR1);
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1(address[] VAR3) onlyOwner public {
FUN2(VAR1);
}",SD,2
0x37eb3cb268a0dd1bc2c383296fe34f58c5b5db8b.sol,"function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}
function FUN1() {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x384e762dad922b22a0d06f4d1229582473d2dee6.sol,"function FUN1() onlyOwner {
FUN2(VAR1);
}
function FUN1() onlyOwner {
FUN2(VAR1);
}",SD,2
0x388f984fb8efd7ad96bd54792e18ee560879e579.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1(address[] VAR3) onlyOwner public {
FUN2(VAR1);
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1(address[] VAR3) onlyOwner public {
FUN2(VAR1);
}",SD,2
0x3ac0d29eaf16eb423e07387274a05a1e16a8472b.sol,"function FUN1(uint VAR1) public payable {
require(msg.value == 0.0001 VAR2);
if (VAR1 == VAR3) {
msg.sender.transfer((this.VAR4*9)/10);
FUN2(VAR5);
}
}
function FUN1(uint VAR1) public payable {
require(msg.value == 0.0001 VAR2);
if (VAR1 == VAR3) {
msg.sender.transfer((this.VAR4*9)/10);
FUN2(VAR5);
}
}",SD,2
0x3b96990a8ef293cdd37c8e1ad3d210a0166f40e1.sol,"function FUN1() public onlyOwner {
FUN2(msg.sender);
}
function FUN1() public onlyOwner {
FUN2(msg.sender);
}",SD,2
0x3c563651318b6b2cf555207a1e611bb577fff446.sol,"function FUN1() {
if (msg.sender == VAR1)
FUN2(VAR1);
}
function FUN1() {
if (msg.sender == VAR1)
FUN2(VAR1);
}",SD,2
0x3c7feb0dc32be219ef51b7fd38b56d62bb864d41.sol,"function FUN1() public VAR1 {
FUN2(VAR2);
}
function FUN1() public VAR1 {
FUN2(VAR2);
}",SD,2
0x3c8d169b305ab9c0e46f6bb1f07bc40abb1c8bf0.sol,"function FUN1() onlyOwner public {
for (uint256 VAR1 = 0; VAR1 < VAR2; VAR1++) {
VAR3[VAR1].transfer(VAR4[VAR3[VAR1]] * VAR5 / 10 ** VAR6);
}
FUN2(VAR7);
}
function FUN1() onlyOwner public {
for (uint256 VAR1 = 0; VAR1 < VAR2; VAR1++) {
VAR3[VAR1].transfer(VAR4[VAR3[VAR1]] * VAR5 / 10 ** VAR6);
}
FUN2(VAR7);
}",SD,2
0x4129c45b929cdb787deaae3d0e27ba5b5cd3e3ca.sol,"function FUN1() public onlyOwner {
FUN2(VAR1[0]);
}",SD,2
0x415f306a0628d35183f42d0607cd03fcb71d1e1f.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}",SD,2
0x44bc5727c2c592038a944ca2696b5c958650c877.sol,"function FUN1(address VAR1) VAR2 returns(uint VAR3) {
uint VAR4 = VAR5.VAR6;
if (VAR7 < VAR5.VAR8) {
return VAR9;
}
if (VAR4 == 0) {
return VAR10;
}
if(!FUN2(VAR11).transfer(VAR1,VAR4)) {
return VAR12;
}
FUN3(msg.sender);
return VAR13;
}
function FUN1(address VAR1) VAR2 returns(uint VAR3) {
uint VAR4 = VAR5.VAR6;
if (VAR7 < VAR5.VAR8) {
return VAR9;
}
if (VAR4 == 0) {
return VAR10;
}
if(!FUN2(VAR11).transfer(VAR1,VAR4)) {
return VAR12;
}
FUN3(msg.sender);
return VAR13;
}",SD,2
0x461e0079f693160ca702483f282af4ed8971d1c8.sol,"function FUN1() onlyOwner public{
VAR1.transfer(this.VAR2);
FUN2(VAR1);
}",SD,2
0x466f39a5fd8d1bd54ea7e82975177c0f00c68492.sol,"contract VAR1 {
    int public VAR2 = 0;
    address public VAR3 = msg.sender;
    FUN1 (address => uint) public VAR4;
    Aggregate public VAR5;

  struct VAR6 {
    uint VAR7;
    uint VAR8;
  }

    modifier FUN2(address VAR9) {
        if (msg.sender != VAR9)
            throw;
        VAR10
    }

    function FUN3() {
        VAR2 = 42;
    }

    event FUN4(address VAR11, address VAR12, int VAR13);

    function FUN5(address VAR14, uint VAR13) returns (uint){
        VAR2++;
        FUN4(VAR3, VAR14, VAR2);
        VAR4[VAR14] += VAR13;

        VAR5.VAR7 = msg.value;
        VAR5.VAR8 = msg.VAR8;

        return msg.value;
    }

    function FUN6() {
        if (msg.sender == VAR3)
            FUN7(VAR3);
    }

    function FUN8() FUN2(VAR3) {
            FUN7(VAR3);
    }
}
 

contract VAR1 {
    int public VAR2 = 0;
    address public VAR3 = msg.sender;
    FUN1 (address => uint) public VAR4;
    Aggregate public VAR5;

  struct VAR6 {
    uint VAR7;
    uint VAR8;
  }

    modifier FUN2(address VAR9) {
        if (msg.sender != VAR9)
            throw;
        VAR10
    }

    function FUN3() {
        VAR2 = 42;
    }

    event FUN4(address VAR11, address VAR12, int VAR13);

    function FUN5(address VAR14, uint VAR13) returns (uint){
        VAR2++;
        FUN4(VAR3, VAR14, VAR2);
        VAR4[VAR14] += VAR13;

        VAR5.VAR7 = msg.value;
        VAR5.VAR8 = msg.VAR8;

        return msg.value;
    }

    function FUN6() {
        if (msg.sender == VAR3)
            FUN7(VAR3);
    }

    function FUN8() FUN2(VAR3) {
            FUN7(VAR3);
    }
}",SD,2
0x46b6434711a2dfab29a7069844968752db387ddc.sol,"function FUN1() public onlyOwner{
FUN2(VAR1);
}
function FUN1() public onlyOwner{
FUN2(VAR1);
}",SD,2
0x48662880680cbc66fb4c6d6d0e29865b12085ea2.sol,"function FUN1() {
if ((msg.sender == VAR1) && (VAR2.FUN2() == 0)) {
FUN3(VAR1);
}
}
function FUN1() {
if ((msg.sender == VAR1) && (VAR2.FUN2() == 0)) {
FUN3(VAR1);
}
}",SD,2
0x4a8d3a662e0fd6a8bd39ed0f91e4c1b729c81a38.sol,"function FUN1() public onlyOwner {
FUN2(VAR1);
}
function FUN1() public onlyOwner {
FUN2(VAR1);
}",SD,2
0x4aa19497b46cc408902778bd36c4fab48b09fac8.sol,"function FUN1() public payable {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x4ad0a7b4884adc2f5bf769253efe89549d10f7b4.sol,"function FUN1() public onlyOwner
{
FUN2(VAR1);
}
function FUN1() public onlyOwner
{
FUN2(VAR1);
}",SD,2
0x4b2ca6b25e063d8dce5bd862f99669a67ec44c9d.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN3(address VAR2) onlyOwner public {
FUN2(VAR2);
}",SD,2
0x4b902704026d14117b5e9efa7fdafdff4ba610ef.sol,"function FUN1() noEther VAR1 {
FUN2(VAR2);
}
function FUN1() noEther onlyOwner {
FUN3(this.VAR3);
FUN2(VAR4);
}
function FUN1() noEther VAR1 {
FUN2(VAR2);
}
function FUN1() noEther onlyOwner {
FUN3(this.VAR3);
FUN2(VAR4);
}",SD,2
0x4bf9e798cc40b6ccce801dec622af66a653e9f11.sol,"function FUN1() external onlyOwner
{
require(!FUN2());
FUN3(VAR1);
}
function FUN1() external onlyOwner
{
require(!FUN2());
FUN3(VAR1);
}",SD,2
0x4c524b1e9d947c79be92e20c82e7281d783657dd.sol,"function FUN1(address VAR1) onlyOwner {
if(VAR2 && VAR3 && VAR4){
FUN2(VAR1);
}
}
function FUN3() onlyOwner {
FUN2(0x0);
}
}
function FUN1(address VAR1) onlyOwner {
if(VAR2 && VAR3 && VAR4){
FUN2(VAR1);
}
}
function FUN3() onlyOwner {
FUN2(0x0);
}
}",SD,2
0x4cf2bfe70afc0ccef473c00abdd288a00d8c80fb.sol,"function FUN1() public onlyOwner {
if(msg.sender == VAR1) {
FUN2(VAR1);
}
}
function FUN1() public onlyOwner {
if(msg.sender == VAR1) {
FUN2(VAR1);
}
}",SD,2
0x4dcd68fbaa08976950a3b447194604c6288510eb.sol,"function FUN1() public VAR1
{
FUN2(VAR2);
}
function FUN1() public VAR1
{
FUN2(VAR2);
}",SD,2
0x5064ef946f91e8d94f845cf9a403acb1b9739eb2.sol,"function FUN1() public payable {
require(msg.sender==VAR1);
FUN2(msg.sender);
}
function FUN1() public payable {
require(msg.sender==VAR1);
FUN2(msg.sender);
}",SD,2
0x50bb21befa6c04f0c81a44edaea5f11d069791f8.sol,"function FUN1 () onlyOwner {
FUN2(VAR1);
}
function FUN1 () onlyOwner {
FUN2(VAR1);
}",SD,2
0x51ae2f91619246ad3a20f4e76f3323a836bde6a5.sol,"function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}
function FUN1() public
{
require(msg.sender == VAR1);
FUN2(VAR1);
}",SD,2
0x5209647ee5d6247daddae470ccc6a282c642f6d8.sol,"function FUN1() onlyOwner public {
FUN2(VAR1);
}
function FUN1() onlyOwner public {
FUN2(VAR1);
}",SD,2
0x521ed218348577fa2915b9454b72712024d350d2.sol,"function FUN1() VAR1 {
uint VAR2 = VAR3.FUN2(VAR4.FUN3());
if(VAR2 > 0)
VAR4.FUN4(VAR5, VAR2);
FUN5(VAR5);
FUN6();
}
function FUN1() VAR1 {
uint VAR2 = VAR3.FUN2(VAR4.FUN3());
if(VAR2 > 0)
VAR4.FUN4(VAR5, VAR2);
FUN5(VAR5);
FUN6();
}",SD,2
0x52903256dd18d85c2dc4a6c999907c9793ea61e3.sol,"function FUN1 () {
require (msg.sender == VAR1);
FUN2 (VAR1);
}
function FUN1 () {
require (msg.sender == VAR1);
FUN2 (VAR1);
}",SD,2
